Company,CompanyLocation,Year,BeanOrigin,Continent,CocoaPercent,CocoaBin,IngredientCount,IngredientInitials,Characteristic,Rating
Guittard,U.S.A.,2008,Peru,South America,65.0,60-70%,5,"B,S,C,V,L",vanilla,3.0
Guittard,U.S.A.,2008,Peru,South America,65.0,60-70%,5,"B,S,C,V,L",rich,3.0
Guittard,U.S.A.,2008,Blend,Other,64.0,60-70%,5,"B,S,C,V,L",perfume,3.0
Guittard,U.S.A.,2008,Blend,Other,64.0,60-70%,5,"B,S,C,V,L",vanilla,3.0
Guittard,U.S.A.,2008,Venezuela,South America,65.0,60-70%,5,"B,S,C,V,L",creamy,3.5
Guittard,U.S.A.,2008,Venezuela,South America,65.0,60-70%,5,"B,S,C,V,L",nutty,3.5
Guittard,U.S.A.,2009,U.S.A.,North America,55.0,50-60%,5,"B,S,C,V,L",sweet,3.0
Guittard,U.S.A.,2009,Blend,Other,91.0,90-100%,5,"B,S,C,V,L",bitter,3.0
Guittard,U.S.A.,2009,Blend,Other,91.0,90-100%,5,"B,S,C,V,L",fatty,3.0
Guittard,U.S.A.,2009,Blend,Other,91.0,90-100%,5,"B,S,C,V,L",fruit,3.0
Guittard,U.S.A.,2009,Blend,Other,70.0,60-70%,5,"B,S,C,V,L",complex,3.5
Guittard,U.S.A.,2009,Blend,Other,70.0,60-70%,5,"B,S,C,V,L",fruit,3.5
Guittard,U.S.A.,2009,Blend,Other,70.0,60-70%,5,"B,S,C,V,L",nut,3.5
Guittard,U.S.A.,2009,Blend,Other,70.0,60-70%,5,"B,S,C,V,L",raisin,3.5
Guittard,U.S.A.,2010,Trinidad,North America,65.0,60-70%,5,"B,S,C,V,L",creamy,3.0
Guittard,U.S.A.,2010,Trinidad,North America,65.0,60-70%,5,"B,S,C,V,L",ham,3.0
Guittard,U.S.A.,2011,Blend,Other,72.0,70-80%,5,"B,S,C,V,L",intense,2.75
Guittard,U.S.A.,2011,Blend,Other,72.0,70-80%,5,"B,S,C,V,L",rich cocoa,2.75
Guittard,U.S.A.,2011,Blend,Other,61.0,60-70%,5,"B,S,C,V,L",sweet,3.25
Guittard,U.S.A.,2011,Blend,Other,61.0,60-70%,5,"B,S,C,V,L",creamy,3.25
Guittard,U.S.A.,2011,Blend,Other,61.0,60-70%,5,"B,S,C,V,L",floral,3.25
Guittard,U.S.A.,2011,Blend,Other,61.0,60-70%,5,"B,S,C,V,L",orange,3.25
Guittard,U.S.A.,2011,Blend,Other,72.0,70-80%,5,"B,S,C,V,L",dry,3.25
Guittard,U.S.A.,2011,Blend,Other,72.0,70-80%,5,"B,S,C,V,L",sticky,3.25
Guittard,U.S.A.,2011,Blend,Other,72.0,70-80%,5,"B,S,C,V,L",brownie,3.25
Guittard,U.S.A.,2013,Haiti,North America,65.0,60-70%,5,"B,S,C,V,L",creamy,2.75
Guittard,U.S.A.,2013,Haiti,North America,65.0,60-70%,5,"B,S,C,V,L",sl. burnt,2.75
Guittard,U.S.A.,2013,Haiti,North America,65.0,60-70%,5,"B,S,C,V,L",roasty,2.75
Guittard,U.S.A.,2013,Nicaragua,North America,65.0,60-70%,5,"B,S,C,V,L",floral,2.75
Guittard,U.S.A.,2013,Nicaragua,North America,65.0,60-70%,5,"B,S,C,V,L",harsh,2.75
Guittard,U.S.A.,2013,Jamaica,North America,65.0,60-70%,5,"B,S,C,V,L",sweet,3.25
Guittard,U.S.A.,2013,Jamaica,North America,65.0,60-70%,5,"B,S,C,V,L",vanilla,3.25
Guittard,U.S.A.,2013,Jamaica,North America,65.0,60-70%,5,"B,S,C,V,L",cocoa,3.25
Guittard,U.S.A.,2013,Ecuador,South America,65.0,60-70%,5,"B,S,C,V,L",roasty,3.5
Guittard,U.S.A.,2015,Blend,Other,70.0,60-70%,5,"B,S,C,V,L",nutty,3.75
Guittard,U.S.A.,2015,Blend,Other,70.0,60-70%,5,"B,S,C,V,L",black licorice,3.75
Habitual,Canada,2014,Papua New Guinea,Oceania,80.0,70-80%,3,"B,S,C",smokey,2.75
Habitual,Canada,2014,Papua New Guinea,Oceania,80.0,70-80%,3,"B,S,C",sour,2.75
Habitual,Canada,2014,Blend,Other,74.0,70-80%,3,"B,S,C",sour,2.75
Habitual,Canada,2014,Blend,Other,74.0,70-80%,3,"B,S,C",cardboard,2.75
Habitual,Canada,2014,Blend,Other,65.0,60-70%,3,"B,S,C",molasses,2.75
Habitual,Canada,2014,Blend,Other,65.0,60-70%,3,"B,S,C",sweet,2.75
Habitual,Canada,2014,Blend,Other,65.0,60-70%,3,"B,S,C",long,2.75
Habitual,Canada,2014,Blend,Other,65.0,60-70%,3,"B,S,C",cocoa,2.75
Habitual,Canada,2014,Blend,Other,70.0,60-70%,3,"B,S,C",fatty,3.0
Habitual,Canada,2014,Blend,Other,70.0,60-70%,3,"B,S,C",nutty,3.0
Habitual,Canada,2014,Blend,Other,70.0,60-70%,3,"B,S,C",earthy,3.0
Habitual,Canada,2014,Blend,Other,80.0,70-80%,3,"B,S,C",sandy,3.0
Habitual,Canada,2014,Dominican Republic,North America,75.0,70-80%,3,"B,S,C",chalky,3.25
Habitual,Canada,2014,Dominican Republic,North America,75.0,70-80%,3,"B,S,C",berry,3.25
Habitual,Canada,2014,Dominican Republic,North America,75.0,70-80%,3,"B,S,C",cocoa,3.25
Habitual,Canada,2014,U.S.A.,North America,66.0,60-70%,3,"B,S,C",muted,3.25
Habitual,Canada,2014,U.S.A.,North America,66.0,60-70%,3,"B,S,C",mild fruit,3.25
Habitual,Canada,2014,U.S.A.,North America,66.0,60-70%,3,"B,S,C",sweet,3.25
Habitual,Canada,2014,Blend,Other,70.0,60-70%,3,"B,S,C",sandy,3.5
Habitual,Canada,2014,Blend,Other,70.0,60-70%,3,"B,S,C",intense,3.5
Habitual,Canada,2014,Blend,Other,70.0,60-70%,3,"B,S,C",cherry,3.5
Hachez,Germany,2007,Ecuador,South America,77.0,70-80%,4,"B,S,C,V",buttery,2.5
Hachez,Germany,2007,Ecuador,South America,77.0,70-80%,4,"B,S,C,V",floral,2.5
Hachez,Germany,2007,Ecuador,South America,77.0,70-80%,4,"B,S,C,V",burnt,2.5
Hacienda El Castillo,Ecuador,2014,Ecuador,South America,55.0,50-60%,4,"B,S,C,L",banana,2.75
Hacienda El Castillo,Ecuador,2014,Ecuador,South America,55.0,50-60%,4,"B,S,C,L",yogurt,2.75
Hacienda El Castillo,Ecuador,2014,Ecuador,South America,70.0,60-70%,4,"B,S,C,L",chewy,3.0
Hacienda El Castillo,Ecuador,2014,Ecuador,South America,70.0,60-70%,4,"B,S,C,L",fatty,3.0
Hacienda El Castillo,Ecuador,2014,Ecuador,South America,70.0,60-70%,4,"B,S,C,L",sweet,3.0
Hacienda El Castillo,Ecuador,2014,Ecuador,South America,70.0,60-70%,4,"B,S,C,L",nutty,3.0
Harper Macaw,U.S.A.,2015,Brazil,South America,67.0,60-70%,3,"B,S,C",sandy,3.0
Harper Macaw,U.S.A.,2015,Brazil,South America,67.0,60-70%,3,"B,S,C",sweet,3.0
Harper Macaw,U.S.A.,2015,Brazil,South America,67.0,60-70%,3,"B,S,C",dried fruit,3.0
Harper Macaw,U.S.A.,2015,Brazil,South America,77.0,70-80%,3,"B,S,C",sweet edge,3.5
Harper Macaw,U.S.A.,2016,Brazil,South America,85.0,80-90%,3,"B,S,C",powdery,3.25
Harper Macaw,U.S.A.,2016,Brazil,South America,85.0,80-90%,3,"B,S,C",rich,3.25
Harper Macaw,U.S.A.,2016,Brazil,South America,85.0,80-90%,3,"B,S,C",coffee,3.25
Harper Macaw,U.S.A.,2016,Brazil,South America,85.0,80-90%,3,"B,S,C",roasty,3.25
Harper Macaw,U.S.A.,2018,Brazil,South America,75.0,70-80%,3,"B,S,C",flat,3.0
Harris & James,U.K.,2019,India,Asia,70.0,60-70%,3,"B,S,C",sandy,3.0
Harris & James,U.K.,2019,India,Asia,70.0,60-70%,3,"B,S,C",sweet,3.0
Harris & James,U.K.,2019,India,Asia,70.0,60-70%,3,"B,S,C",cocoa,3.0
Harris & James,U.K.,2019,Vietnam,Asia,70.0,60-70%,3,"B,S,C",sandy,3.25
Harris & James,U.K.,2019,Vietnam,Asia,70.0,60-70%,3,"B,S,C",brownie,3.25
Harris & James,U.K.,2019,Vietnam,Asia,70.0,60-70%,3,"B,S,C",coconut,3.25
Hazel Hill,U.S.A.,2019,Peru,South America,65.0,60-70%,3,"B,S,C",pungent,2.75
Hazel Hill,U.S.A.,2019,Peru,South America,65.0,60-70%,3,"B,S,C",chemical,2.75
Hazel Hill,U.S.A.,2019,Tanzania,Africa,72.0,70-80%,3,"B,S,C",cocoa,3.25
Hazel Hill,U.S.A.,2019,Tanzania,Africa,72.0,70-80%,3,"B,S,C",fatty,3.25
Hazel Hill,U.S.A.,2019,Tanzania,Africa,72.0,70-80%,3,"B,S,C",fruit,3.25
Hazel Hill,U.S.A.,2019,Dominican Republic,North America,70.0,60-70%,3,"B,S,C",earthy,3.5
Hazel Hill,U.S.A.,2019,Dominican Republic,North America,70.0,60-70%,3,"B,S,C",dirty,3.5
Hazel Hill,U.S.A.,2019,Dominican Republic,North America,70.0,60-70%,3,"B,S,C",dried fruit,3.5
Hecho,Mexico,2021,Mexico,North America,70.0,60-70%,2,"B,S",delicate,3.5
Hecho,Mexico,2021,Mexico,North America,70.0,60-70%,2,"B,S",tang,3.5
Heilemann,Germany,2016,Peru,South America,64.0,60-70%,3,"B,S,L",powdery,2.75
Heilemann,Germany,2016,Peru,South America,64.0,60-70%,3,"B,S,L",vanilla,2.75
Heinde & Verre,Netherlands,2019,Indonesia,Asia,71.0,70-80%,4,"B,S,C,L",rubber,2.5
Heinde & Verre,Netherlands,2019,Indonesia,Asia,71.0,70-80%,4,"B,S,C,L",fatty,2.5
Heinde & Verre,Netherlands,2019,Indonesia,Asia,71.0,70-80%,4,"B,S,C,L",sandy,2.5
Heinde & Verre,Netherlands,2019,Indonesia,Asia,71.0,70-80%,4,"B,S,C,L",grape,2.5
Heinde & Verre,Netherlands,2019,Blend,Other,71.0,70-80%,4,"B,S,C,L",sandy,2.5
Heinde & Verre,Netherlands,2019,Blend,Other,71.0,70-80%,4,"B,S,C,L",fatty,2.5
Heinde & Verre,Netherlands,2019,Blend,Other,71.0,70-80%,4,"B,S,C,L",chemical,2.5
Heinde & Verre,Netherlands,2019,Venezuela,South America,71.0,70-80%,4,"B,S,C,L",nutty,3.0
Heinde & Verre,Netherlands,2019,Venezuela,South America,71.0,70-80%,4,"B,S,C,L",sweet,3.0
Heinde & Verre,Netherlands,2019,Venezuela,South America,71.0,70-80%,4,"B,S,C,L",fatty,3.0
Heinde & Verre,Netherlands,2019,Venezuela,South America,71.0,70-80%,4,"B,S,C,L",sandy,3.0
Heirloom Cacao Preservation (Brasstown),U.S.A.,2016,Belize,North America,70.0,60-70%,3,"B,S,C",metallic,3.25
Heirloom Cacao Preservation (Guittard),U.S.A.,2014,Bolivia,South America,67.0,60-70%,3,"B,S,C",woody,3.0
Heirloom Cacao Preservation (Guittard),U.S.A.,2014,Bolivia,South America,67.0,60-70%,3,"B,S,C",earthy,3.0
Heirloom Cacao Preservation (Guittard),U.S.A.,2014,Bolivia,South America,67.0,60-70%,3,"B,S,C",medicinal,3.0
Heirloom Cacao Preservation (Guittard),U.S.A.,2014,Ecuador,South America,67.0,60-70%,3,"B,S,C",nutty,3.75
Heirloom Cacao Preservation (Guittard),U.S.A.,2014,Ecuador,South America,67.0,60-70%,3,"B,S,C",butterscotch,3.75
Heirloom Cacao Preservation (Guittard),U.S.A.,2014,U.S.A.,North America,67.0,60-70%,3,"B,S,C",spicy,3.75
Heirloom Cacao Preservation (Guittard),U.S.A.,2014,U.S.A.,North America,67.0,60-70%,3,"B,S,C",intense,3.75
Heirloom Cacao Preservation (Manoa),U.S.A.,2016,U.S.A.,North America,72.0,70-80%,3,"B,S,C",astringent,3.5
Heirloom Cacao Preservation (Manoa),U.S.A.,2016,U.S.A.,North America,72.0,70-80%,3,"B,S,C",smoke,3.5
Heirloom Cacao Preservation (Manoa),U.S.A.,2016,U.S.A.,North America,72.0,70-80%,3,"B,S,C",cream,3.5
Heirloom Cacao Preservation (Millcreek),U.S.A.,2016,Ecuador,South America,70.0,60-70%,3,"B,S,C",floral,3.5
Heirloom Cacao Preservation (Mindo),U.S.A.,2016,Ecuador,South America,77.0,70-80%,3,"B,S,C",strong floral,3.5
Heirloom Cacao Preservation (Mindo),U.S.A.,2016,Ecuador,South America,77.0,70-80%,3,"B,S,C",black licorice,3.5
Heirloom Cacao Preservation (Zokoko),U.S.A.,2016,Bolivia,South America,68.0,60-70%,3,"B,S,C",creamy,3.75
Heirloom Cacao Preservation (Zokoko),U.S.A.,2016,Bolivia,South America,72.0,70-80%,3,"B,S,C",dark berry,4.0
Heirloom Cacao Preservation (Zokoko),U.S.A.,2016,Bolivia,South America,72.0,70-80%,3,"B,S,C",honey,4.0
Heirloom Cacao Preservation (Zokoko),U.S.A.,2016,Bolivia,South America,72.0,70-80%,3,"B,S,C",cream,4.0
hello cocoa (now Markham & Fitz),U.S.A.,2015,Uganda,Africa,57.0,50-60%,3,"B,S,C",too sweet,2.75
hello cocoa (now Markham & Fitz),U.S.A.,2015,Uganda,Africa,57.0,50-60%,3,"B,S,C",spicy,2.75
hello cocoa (now Markham & Fitz),U.S.A.,2015,Uganda,Africa,57.0,50-60%,3,"B,S,C",candied,2.75
hello cocoa (now Markham & Fitz),U.S.A.,2015,Venezuela,South America,74.0,70-80%,3,"B,S,C",sandy,3.5
hello cocoa (now Markham & Fitz),U.S.A.,2015,Venezuela,South America,74.0,70-80%,3,"B,S,C",sweet,3.5
hello cocoa (now Markham & Fitz),U.S.A.,2015,Venezuela,South America,74.0,70-80%,3,"B,S,C",mild fruit,3.5
Hemisphere,U.S.A.,2021,Ecuador,South America,70.0,60-70%,2,"B,S",harsh,2.75
Hemisphere,U.S.A.,2021,Ecuador,South America,70.0,60-70%,2,"B,S",earthy,2.75
Hemisphere,U.S.A.,2021,Ecuador,South America,70.0,60-70%,2,"B,S",dirty,2.75
Hemisphere,U.S.A.,2021,Nicaragua,North America,70.0,60-70%,2,"B,S",black tea,3.25
hexx,U.S.A.,2015,Tanzania,Africa,70.0,60-70%,2,"B,S*",intense,2.75
hexx,U.S.A.,2015,Tanzania,Africa,70.0,60-70%,2,"B,S*",palm,2.75
hexx,U.S.A.,2015,Tanzania,Africa,70.0,60-70%,2,"B,S*",earthy,2.75
hexx,U.S.A.,2015,Madagascar,Africa,74.0,70-80%,2,"B,S*",sandy,3.0
hexx,U.S.A.,2015,Madagascar,Africa,74.0,70-80%,2,"B,S*",tart,3.0
hexx,U.S.A.,2015,Madagascar,Africa,74.0,70-80%,2,"B,S*",tangy,3.0
hexx,U.S.A.,2015,Madagascar,Africa,74.0,70-80%,2,"B,S*",palm,3.0
hexx,U.S.A.,2015,Venezuela,South America,70.0,60-70%,2,"B,S*",intense,3.0
hexx,U.S.A.,2015,Venezuela,South America,70.0,60-70%,2,"B,S*",palm,3.0
hexx,U.S.A.,2015,Venezuela,South America,70.0,60-70%,2,"B,S*",nutty,3.0
hexx,U.S.A.,2015,Ecuador,South America,73.0,70-80%,2,"B,S*",floral,3.25
hexx,U.S.A.,2015,Ecuador,South America,73.0,70-80%,2,"B,S*",palm,3.25
hexx,U.S.A.,2015,Ecuador,South America,73.0,70-80%,2,"B,S*",sour,3.25
hexx,U.S.A.,2015,Peru,South America,70.0,60-70%,2,"B,S*",palm,3.25
hexx,U.S.A.,2015,Peru,South America,70.0,60-70%,2,"B,S*",spicy,3.25
hexx,U.S.A.,2018,Peru,South America,70.0,60-70%,2,"B,S*",light color,2.25
hexx,U.S.A.,2018,Peru,South America,70.0,60-70%,2,"B,S*",sour,2.25
hexx,U.S.A.,2018,Peru,South America,70.0,60-70%,2,"B,S*",pungent,2.25
hexx,U.S.A.,2018,Ecuador,South America,73.0,70-80%,2,"B,S*",hay,2.5
hexx,U.S.A.,2018,Madagascar,Africa,74.0,70-80%,2,"B,S*",sour,2.75
hexx,U.S.A.,2018,Madagascar,Africa,74.0,70-80%,2,"B,S*",citrus,2.75
hexx,U.S.A.,2018,Madagascar,Africa,74.0,70-80%,2,"B,S*",molasses,2.75
hexx,U.S.A.,2018,Tanzania,Africa,70.0,60-70%,2,"B,S*",lemon,3.0
hexx,U.S.A.,2018,Dominican Republic,North America,71.0,70-80%,2,"B,S*",fruity,3.5
hexx,U.S.A.,2018,Dominican Republic,North America,71.0,70-80%,2,"B,S*",tannic,3.5
hexx,U.S.A.,2018,Dominican Republic,North America,71.0,70-80%,2,"B,S*",coconut,3.5
Hogarth,New Zealand,2016,Madagascar,Africa,70.0,60-70%,3,"B,S,C",sour,2.75
Hogarth,New Zealand,2016,Madagascar,Africa,70.0,60-70%,3,"B,S,C",earthy,2.75
Hogarth,New Zealand,2016,Venezuela,South America,72.0,70-80%,3,"B,S,C",nutty,2.75
Hogarth,New Zealand,2016,Venezuela,South America,72.0,70-80%,3,"B,S,C",off notes,2.75
Hogarth,New Zealand,2016,Dominican Republic,North America,75.0,70-80%,3,"B,S,C",intense,3.25
Hogarth,New Zealand,2016,Dominican Republic,North America,75.0,70-80%,3,"B,S,C",bitter,3.25
Hogarth,New Zealand,2016,Dominican Republic,North America,75.0,70-80%,3,"B,S,C",coffee,3.25
Hogarth,New Zealand,2016,Peru,South America,66.0,60-70%,3,"B,S,C",honey,3.5
Hogarth,New Zealand,2019,Venezuela,South America,68.0,60-70%,3,"B,S,C",sweet,3.25
Hogarth,New Zealand,2019,Venezuela,South America,68.0,60-70%,3,"B,S,C",nut,3.25
Hogarth,New Zealand,2019,Venezuela,South America,68.0,60-70%,3,"B,S,C",strawberry,3.25
Hogarth,New Zealand,2019,Ecuador,South America,85.0,80-90%,3,"B,S,C",butterscotch,3.5
Hoja Verde (Tulicorp),Ecuador,2009,Ecuador,South America,80.0,70-80%,4,"B,S,C,L",perfume,2.0
Hoja Verde (Tulicorp),Ecuador,2009,Ecuador,South America,80.0,70-80%,2,"B,S",sandy,2.5
Hoja Verde (Tulicorp),Ecuador,2009,Ecuador,South America,80.0,70-80%,2,"B,S",perfume,2.5
Hoja Verde (Tulicorp),Ecuador,2009,Ecuador,South America,80.0,70-80%,2,"B,S",nutty,2.5
Hoja Verde (Tulicorp),Ecuador,2009,Ecuador,South America,72.0,70-80%,2,"B,S",dry,3.0
Hoja Verde (Tulicorp),Ecuador,2009,Ecuador,South America,72.0,70-80%,2,"B,S",floral,3.0
Hoja Verde (Tulicorp),Ecuador,2009,Ecuador,South America,58.0,50-60%,4,"B,S,C,L",dry,3.25
Hoja Verde (Tulicorp),Ecuador,2009,Ecuador,South America,58.0,50-60%,4,"B,S,C,L",dry,3.5
Hoja Verde (Tulicorp),Ecuador,2009,Ecuador,South America,58.0,50-60%,4,"B,S,C,L",nutty,3.5
Hoja Verde (Tulicorp),Ecuador,2009,Ecuador,South America,58.0,50-60%,4,"B,S,C,L",sweet,3.5
Holy Cacao,Israel,2009,Ivory Coast,Africa,70.0,60-70%,2,"B,S",dry,2.5
Holy Cacao,Israel,2009,Ivory Coast,Africa,70.0,60-70%,2,"B,S",sour,2.5
Holy Cacao,Israel,2009,Ivory Coast,Africa,70.0,60-70%,2,"B,S",off,2.5
Holy Cacao,Israel,2009,Dominican Republic,North America,70.0,60-70%,2,"B,S",sandy,2.75
Holy Cacao,Israel,2009,Dominican Republic,North America,70.0,60-70%,2,"B,S",red berry,2.75
Holy Cacao,Israel,2009,Dominican Republic,North America,70.0,60-70%,2,"B,S",sour,2.75
Holy Cacao,Israel,2009,Peru,South America,70.0,60-70%,2,"B,S",coffee,3.5
Holy Cacao,Israel,2009,Peru,South America,70.0,60-70%,2,"B,S",red berry,3.5
Holy Cacao,Israel,2009,Peru,South America,70.0,60-70%,2,"B,S",tart,3.5
Holy Cacao,Israel,2009,Dominican Republic,North America,75.0,70-80%,2,"B,S",red berry,3.75
Holy Cacao,Israel,2009,Dominican Republic,North America,75.0,70-80%,2,"B,S",cocoa,3.75
Holy Cacao,Israel,2009,Dominican Republic,North America,75.0,70-80%,2,"B,S",mild coffee,3.75
Holy Cacao,Israel,2015,Ecuador,South America,70.0,60-70%,4,"B,S,C,L",floral,3.5
Holy Cacao,Israel,2015,Ecuador,South America,70.0,60-70%,4,"B,S,C,L",roasty,3.5
Holy Cacao,Israel,2015,Ecuador,South America,70.0,60-70%,4,"B,S,C,L",coffee,3.5
Holy Cacao,Israel,2015,Madagascar,Africa,70.0,60-70%,4,"B,S,C,L",rich cocoa,3.5
Holy Cacao,Israel,2015,Madagascar,Africa,70.0,60-70%,4,"B,S,C,L",fatty,3.5
Holy Cacao,Israel,2015,Trinidad,North America,70.0,60-70%,4,"B,S,C,L",creamy,3.5
Holy Cacao,Israel,2015,Trinidad,North America,70.0,60-70%,4,"B,S,C,L",nutty,3.5
Holy Cacao,Israel,2015,Trinidad,North America,70.0,60-70%,4,"B,S,C,L",tea,3.5
Holy Cacao,Israel,2015,Trinidad,North America,70.0,60-70%,4,"B,S,C,L",fatty,3.5
Holy Cacao,Israel,2015,Venezuela,South America,70.0,60-70%,4,"B,S,C,L",muted,3.5
Holy Cacao,Israel,2015,Venezuela,South America,70.0,60-70%,4,"B,S,C,L",fatty,3.5
Holy Cacao,Israel,2015,Venezuela,South America,70.0,60-70%,4,"B,S,C,L",nutty,3.5
Holy Cacao,Israel,2016,Peru,South America,70.0,60-70%,4,"B,S,C,L",sour,2.75
Holy Cacao,Israel,2016,Peru,South America,70.0,60-70%,4,"B,S,C,L",raw,2.75
Holy Cacao,Israel,2016,Peru,South America,70.0,60-70%,4,"B,S,C,L",green,2.75
Honest,South Africa,2014,Ecuador,South America,72.0,70-80%,2,"B,S*",green,2.5
Honest,South Africa,2014,Ecuador,South America,72.0,70-80%,2,"B,S*",fatty,2.5
Hotel Chocolat,U.K.,2015,St. Lucia,North America,70.0,60-70%,2,"B,S",smoke,2.75
Hotel Chocolat,U.K.,2015,St. Lucia,North America,70.0,60-70%,2,"B,S",cocoa,2.75
Hotel Chocolat,U.K.,2015,St. Lucia,North America,70.0,60-70%,2,"B,S",fruit,2.75
Hotel Chocolat,U.K.,2015,St. Lucia,North America,70.0,60-70%,2,"B,S",fuel,2.75
Hotel Chocolat,U.K.,2018,Colombia,South America,75.0,70-80%,4,"B,S,C,L",dry,2.75
Hotel Chocolat,U.K.,2018,Colombia,South America,75.0,70-80%,4,"B,S,C,L",woody,2.75
Hotel Chocolat,U.K.,2018,Colombia,South America,75.0,70-80%,4,"B,S,C,L",dried fruit,2.75
Hotel Chocolat,U.K.,2019,Honduras,North America,72.0,70-80%,4,"B,S,C,L",woody,3.0
Hotel Chocolat,U.K.,2019,Honduras,North America,72.0,70-80%,4,"B,S,C,L",fatty,3.0
Hotel Chocolat,U.K.,2019,Tanzania,Africa,80.0,70-80%,4,"B,S,C,L",fatty,3.0
Hotel Chocolat,U.K.,2019,Tanzania,Africa,80.0,70-80%,4,"B,S,C,L",mild bitter,3.0
Hotel Chocolat,U.K.,2019,Tanzania,Africa,80.0,70-80%,4,"B,S,C,L",banana,3.0
Hotel Chocolat (Coppeneur),U.K.,2008,Tanzania,Africa,75.0,70-80%,4,"B,S,C,L",sandy,2.75
Hotel Chocolat (Coppeneur),U.K.,2008,Tanzania,Africa,75.0,70-80%,4,"B,S,C,L",sweet,2.75
Hotel Chocolat (Coppeneur),U.K.,2008,Tanzania,Africa,75.0,70-80%,4,"B,S,C,L",mild cocoa,2.75
Hotel Chocolat (Coppeneur),U.K.,2008,St. Lucia,North America,72.0,70-80%,3,"B,S,C",grassy,3.0
Hotel Chocolat (Coppeneur),U.K.,2008,St. Lucia,North America,72.0,70-80%,3,"B,S,C",tobacco,3.0
Hotel Chocolat (Coppeneur),U.K.,2008,St. Lucia,North America,72.0,70-80%,3,"B,S,C",intense,3.0
Hotel Chocolat (Coppeneur),U.K.,2008,Sao Tome,Africa,72.0,70-80%,4,"B,S,C,L",mushroom,3.0
Hotel Chocolat (Coppeneur),U.K.,2010,Venezuela,South America,70.0,60-70%,4,"B,S,C,L",ashey,2.75
Hotel Chocolat (Coppeneur),U.K.,2010,Venezuela,South America,70.0,60-70%,4,"B,S,C,L",woody,2.75
Hotel Chocolat (Coppeneur),U.K.,2011,Ecuador,South America,80.0,70-80%,4,"B,S,C,L",mild bitter,3.0
Hotel Chocolat (Coppeneur),U.K.,2011,Ecuador,South America,80.0,70-80%,4,"B,S,C,L",floral,3.0
Hotel Chocolat (Coppeneur),U.K.,2011,St. Lucia,North America,65.0,60-70%,4,"B,S,C,L",woody,3.0
Hotel Chocolat (Coppeneur),U.K.,2011,St. Lucia,North America,65.0,60-70%,4,"B,S,C,L",nutty,3.0
Hotel Chocolat (Coppeneur),U.K.,2011,St. Lucia,North America,65.0,60-70%,4,"B,S,C,L",short,3.0
Hotel Chocolat (Coppeneur),U.K.,2011,St. Lucia,North America,65.0,60-70%,4,"B,S,C,L",sweet,3.25
Hotel Chocolat (Coppeneur),U.K.,2011,St. Lucia,North America,65.0,60-70%,4,"B,S,C,L",cocoa,3.25
Hotel Chocolat (Coppeneur),U.K.,2011,St. Lucia,North America,65.0,60-70%,4,"B,S,C,L",grassy,3.25
Hotel Chocolat (Coppeneur),U.K.,2012,Madagascar,Africa,66.0,60-70%,4,"B,S,V,L",sweet,3.5
Hotel Chocolat (Coppeneur),U.K.,2012,Madagascar,Africa,66.0,60-70%,4,"B,S,V,L",red berry,3.5
Hotel Chocolat (Coppeneur),U.K.,2012,Madagascar,Africa,66.0,60-70%,4,"B,S,V,L",sour,3.5
Hotel Chocolat (Coppeneur),U.K.,2013,Trinidad,North America,75.0,70-80%,4,"B,S,C,L",sandy,3.0
Hotel Chocolat (Coppeneur),U.K.,2013,Trinidad,North America,75.0,70-80%,4,"B,S,C,L",vegetal,3.0
Hotel Chocolat (Coppeneur),U.K.,2013,Trinidad,North America,75.0,70-80%,4,"B,S,C,L",sour,3.0
Hotel Chocolat (Coppeneur),U.K.,2013,Ecuador,South America,90.0,80-90%,2,"B,S",oily,3.0
Hotel Chocolat (Coppeneur),U.K.,2013,Ecuador,South America,90.0,80-90%,2,"B,S",leathery,3.0
Hotel Chocolat (Coppeneur),U.K.,2013,Madagascar,Africa,72.0,70-80%,4,"B,S,C,L",nutty,3.0
Hotel Chocolat (Coppeneur),U.K.,2013,Madagascar,Africa,72.0,70-80%,4,"B,S,C,L",mild coffee,3.0
Hotel Chocolat (Coppeneur),U.K.,2013,Vietnam,Asia,80.0,70-80%,4,"B,S,C,L",tart,3.5
Hotel Chocolat (Coppeneur),U.K.,2013,Vietnam,Asia,80.0,70-80%,4,"B,S,C,L",fruity,3.5
Hotel Chocolat (Coppeneur),U.K.,2013,Vietnam,Asia,80.0,70-80%,4,"B,S,C,L",intense,3.5
Hotel Chocolat (Coppeneur),U.K.,2013,Ecuador,South America,82.0,80-90%,2,"B,S",oily,3.5
Hotel Chocolat (Coppeneur),U.K.,2013,Ecuador,South America,82.0,80-90%,2,"B,S",spicy,3.5
Hotel Chocolat (Coppeneur),U.K.,2013,Ecuador,South America,82.0,80-90%,2,"B,S",sl. burnt,3.5
Hummingbird,Canada,2013,Venezuela,South America,70.0,60-70%,3,"B,S,C",fatty,3.25
Hummingbird,Canada,2013,Venezuela,South America,70.0,60-70%,3,"B,S,C",gritty,3.25
Hummingbird,Canada,2013,Venezuela,South America,70.0,60-70%,3,"B,S,C",roasty,3.25
Hummingbird,Canada,2013,Venezuela,South America,70.0,60-70%,3,"B,S,C",nutty,3.75
Hummingbird,Canada,2013,Venezuela,South America,70.0,60-70%,3,"B,S,C",coffee,3.75
